text,label
Buffer overflow in Xt library of X Windowing System allows local users to execute commands with root privileges.,B_OVERFLOW
Buffer overflow in AIX dtterm program for the CDE.,B_OVERFLOW
Vulnerability in runpriv in Indigo Magic System Administration subsystem of SGI IRIX 6.3 and 6.4 allows local users to gain root privileges.,OTHER
"Symantec Norton Utilities 2.0 for Windows 95 marks the TUNEOCX.OCX ActiveX control as safe for scripting, which allows remote attackers to execute arbitrary commands via the run option through malicious web pages that are accessed by browsers such as Internet Explorer 3.0.",OTHER
"KDE file manager (kfm) uses a TCP server for certain file operations, which allows remote attackers to modify arbitrary files by sending a copy command to the server.",OTHER
webdist CGI program (webdist.cgi) in SGI IRIX allows remote attackers to execute arbitrary commands via shell metacharacters in the distloc parameter.,CMD_INJECTION
"SGI MachineInfo CGI program, installed by default on some web servers, prints potentially sensitive system status information, which could be used by remote attackers for information gathering activities.",OTHER
"Vulnerability in xfsdump in SGI IRIX may allow local users to obtain root privileges via the bck.log log file, possibly via a symlink attack.",OTHER
"inpview in InPerson on IRIX 5.3 through IRIX 6.5.10 trusts the PATH environmental variable to find and execute the ttsession program, which allows local users to obtain root access by modifying the PATH to point to a Trojan horse ttsession program.",PRIV_ESC
addnetpr in SGI IRIX 6.2 and earlier allows local users to modify arbitrary files and possibly gain root access via a symlink attack on a temporary file.,PRIV_ESC
addnetpr in IRIX 5.3 and 6.2 allows local users to overwrite arbitrary files and possibly gain root privileges via a symlink attack on the printers temporary file.,OTHER
"Buffer overflow in (1) pluggable authentication module (PAM) on Solaris 2.5.1 and 2.5 and (2) unix_scheme in Solaris 2.4 and 2.3 allows local users to gain root privileges via programs that use these modules such as passwd, yppasswd, and nispasswd.",B_OVERFLOW
Buffer overflow in Elm 2.4 and earlier allows local users to gain privileges via a long TERM environmental variable.,B_OVERFLOW
Buffer overflow in HPUX passwd command allows local users to gain root privileges via a command line option.,B_OVERFLOW
Ascom Timeplex router allows remote attackers to obtain sensitive information or conduct unauthorized activities by entering debug mode through a sequence of CTRL-D characters.,OTHER
Untrusted search path vulnerability in day5datacopier in SGI IRIX 6.2 allows local users to execute arbitrary commands via a modified PATH environment variable that points to a malicious cp program.,OTHER
"The access permissions for a UNIX domain socket are ignored in Solaris 2.x and SunOS 4.x, and other BSD-based operating systems before 4.4, which could allow local users to connect to the socket and possibly disrupt or control the operations of the program using that socket.",OTHER
Buffer overflow in chkey in Solaris 2.5.1 and earlier allows local users to gain root privileges via a long command line argument.,B_OVERFLOW
SunOS 4.1.4 on a Sparc 20 machine allows local users to cause a denial of service (kernel panic) by reading from the /dev/tcx0 TCX device.,DOS
"Arbitrary command execution via metamail package using message headers, when user processes attacker's message using metamail.",OTHER
cfingerd lists all users on a system via search.**@target.,OTHER
IRIX login program with a nonzero LOCKOUT parameter allows creation or damage to files.,OTHER
Buffer overflow in AIX lquerylv program gives root access to local users.,B_OVERFLOW
Vulnerability in runtime linker program rld in SGI IRIX 6.x and earlier allows local users to gain privileges via setuid and setgid programs.,OTHER
"Buffer overflow in suidperl (sperl), Perl 4.x and 5.x.",B_OVERFLOW
"Race condition in signal handling routine in ftpd, allowing read/write arbitrary files.",OTHER
Denial of service in Qmail by specifying a large number of recipients with the RCPT command.,DOS
Access violation in LSASS.EXE (LSA/LSARPC) program in Windows NT allows a denial of service.,DOS
Denial of service in IIS using long URLs.,DOS
Buffer overflow in bootpd 2.4.3 and earlier via a long boot file location.,B_OVERFLOW
"Solaris rpcbind listens on a high numbered UDP port, which may not be filtered since the standard port number is 111.",OTHER
Denial of service in Windows NT DNS servers by flooding port 53 with too many characters.,DOS
getcwd() file descriptor leak in FTP.,OTHER
Command execution in Sun systems via buffer overflow in the at program.,B_OVERFLOW
"rsh daemon (rshd) generates different error messages when a valid username is provided versus an invalid name, which allows remote attackers to determine valid users on the system.",OTHER
MajorCool mj_key_cache program allows local users to modify files via a symlink attack.,OTHER
Buffer overflow in zgv in svgalib 1.2.10 and earlier allows local users to execute arbitrary code via a long HOME environment variable.,RCE
Buffer overflow in eeprom in Solaris 2.5.1 and earlier allows local users to gain root privileges via a long command line argument.,B_OVERFLOW
"ping in Solaris 2.3 through 2.6 allows local users to cause a denial of service (crash) via a ping request to a multicast address through the loopback interface, e.g. via ping -i.",DOS
"Listening TCP ports are sequentially allocated, allowing spoofing attacks.",OTHER
Buffer overflow in wu-ftp from PASV command causes a core dump.,B_OVERFLOW
RIP v1 is susceptible to spoofing.,OTHER
The aglimpse CGI program of the Glimpse package allows remote execution of arbitrary commands.,OTHER
The Perl fingerd program allows arbitrary command execution from remote users.,OTHER
"Windows 95/NT out of band (OOB) data denial of service through NETBIOS port, aka WinNuke.",DOS
wu-ftpd FTP daemon allows any user and password combination.,OTHER
NFS allows attackers to read and write any file on the system by specifying a false UID.,OTHER
"When compiled with the -DALLOW_UPDATES option, bind allows dynamic updates to the DNS server, allowing for malicious modification of DNS records.",OTHER
Denial of service in RPC portmapper allows attackers to register or unregister RPC services or spoof RPC services using a spoofed source IP address such as 127.0.0.1.,RCE
Buffer overflow in FTP Serv-U 2.5 allows remote authenticated users to cause a denial of service (crash) via a long (1) CWD or (2) LS (list) command.,B_OVERFLOW
Denial of service in Qmail through long SMTP commands.,DOS
"An X server's access control is disabled (e.g. through an ""xhost +"" command) and allows anyone to connect to the server.",OTHER
A DNS server allows zone transfers.,OTHER
A DNS server allows inverse queries.,OTHER
A password for accessing a WWW URL is guessable.,OTHER
"The rwho/rwhod service is running, which exposes machine status and user information.",OTHER
"wu-ftpd 2.4 FTP server does not properly drop privileges when an ABOR (abort file transfer) command is executed during a file transfer, which causes a signal to be handled incorrectly and allows local and possibly remote attackers to read arbitrary files.",OTHER
"JavaScript in Internet Explorer 3.x and 4.x, and Netscape 2.x, 3.x and 4.x, allows remote attackers to monitor a user's web activities, aka the Bell Labs vulnerability.",OTHER
websendmail in Webgais 1.0 allows a remote user to access arbitrary files and execute arbitrary code via the receiver parameter ($VAR_receiver variable).,RCE
The Webgais program allows a remote user to execute arbitrary commands.,OTHER
"Windows NT 4.0 before SP3 allows remote attackers to bypass firewall restrictions or cause a denial of service (crash) by sending improperly fragmented IP packets without the first fragment, which the TCP/IP stack incorrectly reassembles into a valid session.",DOS
IRIX fam service allows an attacker to obtain a list of all files on the server.,INFO_DISCLOSURE
"The campas CGI program provided with some NCSA web servers allows an attacker to execute arbitrary commands via encoded carriage return characters in the query string, as demonstrated by reading the password file.",OTHER
root privileges via buffer overflow in df command on SGI IRIX systems.,B_OVERFLOW
root privileges via buffer overflow in pset command on SGI IRIX systems.,B_OVERFLOW
root privileges via buffer overflow in eject command on SGI IRIX systems.,RCE
root privileges via buffer overflow in login/scheme command on SGI IRIX systems.,B_OVERFLOW
root privileges via buffer overflow in ordist command on SGI IRIX systems.,B_OVERFLOW
root privileges via buffer overflow in xlock command on SGI IRIX systems.,B_OVERFLOW
Buffer overflow in run-time linkers (1) ld.so or (2) ld-linux.so for Linux systems allows local users to gain privileges by calling a setuid program with a long program name (argv[0]) and forcing ld.so/ld-linux.so to report an error.,B_OVERFLOW
Buffer overflow in AIX lchangelv gives root access.,B_OVERFLOW
Buffer overflow in nnrpd program in INN up to version 1.6 allows remote users to execute arbitrary commands.,B_OVERFLOW
Buffer overflow in ping in AIX 4.2 and earlier allows local users to gain root privileges via a long command line argument.,B_OVERFLOW
Buffer overflow in Exim allows local users to gain root privileges via a long :include: option in a .forward file.,B_OVERFLOW
